InvoiceHeader__InvoiceNumber,InvoiceHeader__AccountName,InvoiceHeader__AccountStreet,InvoiceHeader__AccountCity,InvoiceHeader__AccountZIP,InvoiceHeader__AccountCountry,InvoiceHeader__BillingAccountNumber,InvoiceHeader__BillingAccountName,InvoiceHeader__BillingAccountStreet,InvoiceHeader__BillingAccountCity,InvoiceHeader__BillingAccountZIP,InvoiceHeader__BillingAccountCountry,InvoiceHeader__IssueDate,InvoiceHeader__DueDate,InvoiceHeader__DeliveryDate,InvoiceHeader__Currency,InvoiceHeader__TotalNetAmount,InvoiceHeader__TotalVAT,InvoiceHeader__TotalAmount,InvoiceHeader__Taxes__TaxItem__TaxRate,InvoiceHeader__Taxes__TaxItem__TaxBase,InvoiceHeader__Taxes__TaxItem__TaxAmount,Subscribers__Subscriber__MSISDN,Subscribers__Subscriber__SubscriberTotalNETAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__Site,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeType,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeName,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodStart,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__PeriodEnd,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeUOM,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__FeeNetAmount,Subscribers__Subscriber__InvoiceLines__FeeLines__Fee__VAT,Subscribers__Subscriber__InvoiceLines__UsageLines,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Site,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemName,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Amount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__Volume,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageUOM,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__UsageItemNetAmount,Subscribers__Subscriber__InvoiceLines__UsageLines__Usage__VAT
,,,,,,,,,,,,,,,,,,,,,,421948433101,,,,,,,,,,,NOVEM IT s.r.o.,BPS PARK a.s. | Parkovné Bratislava | Jednorazová platba | 2200,1.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948433101,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,43.0,6241.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948433101,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948433101,,,,,,,,,,,NOVEM IT s.r.o.,Služby mobilnej zábavy partnerov poskytovateľa | 2200,1.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,9.8904,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,50.0,3006.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),23.0,10005035008.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Volania na čísla so špec. sadzbou,1.0,173.0,Second,0.3604,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,7.0,560.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,3.0,77.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),2.0,623700992.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,3.0,86.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,18.0,1513.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949337782,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,7.0,654.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948224577,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,2.0,350.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948224577,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421902568231,15.93,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 50GB,2024-11-01,2024-11-30,Money,15.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,25566385152.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421902568231,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948781010,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,3.0,442.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,10.0,10.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,1.0,72.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,838798336.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,75.0,7912.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,16.0,1130.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,30.0,2233.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948781010,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,6423842816.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,8.0,563.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,61.0,9238.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,1.0,989.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,31.0,5016.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,,,,,,,,,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,2.0,190.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948330111,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,5.0,5.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222913,9.03,NOVEM IT s.r.o.,recurring_arrears,e-Net fér 30GB,2024-11-01,2024-11-30,Money,9.0,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,13873324032.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222913,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222912,4.33,NOVEM IT s.r.o.,recurring_arrears,e-Net fér 6GB,2024-11-01,2024-11-30,Money,4.3,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),28.0,109616128.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222912,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222915,3.8533,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),1.0,1473536.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,SMS na tiesňovú linku,3.0,3.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),1.0,1024.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Volania na čísla so špec. sadzbou,1.0,121.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,4.0,335.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),1.0,524286976.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,83.0,8665.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222915,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,7.0,988.0,Second,0.8233,20%
,,,,,,,,,,,,,,,,,,,,,,421948222914,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,27574272.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222914,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222908,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,17212416.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222908,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421948222910,5.83,NOVEM IT s.r.o.,recurring_arrears,e-Net 150minut 6GB,2024-11-01,2024-11-30,Money,5.8,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,262530048.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222910,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421905731100,3.03,NOVEM IT s.r.o.,recurring_arrears,"e-Net 150minút 0,5GB",2024-11-01,2024-11-30,Money,3.0,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,9.0,3945.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905731100,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905731100,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,23.0,2294.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222909,0.93,NOVEM IT s.r.o.,recurring_arrears,"e-Net fér 0,5GB",2024-11-01,2024-11-30,Money,0.9,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,34310144.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948222909,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,421908787770,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do zahraničia - Zóna 1,1.0,150.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,150.0,50031.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,60.0,60.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,28.0,15407.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),1.0,17114112.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,1.0,80.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,1.0,49.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,1062681600.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,4.0,165.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908787770,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,64.0,10325.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908627470,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,2.0,9.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908627470,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,3.0,125.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908627470,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,250.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908627470,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),24.0,1619712000.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908627470,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,22.0,1459.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,15.93,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 50GB,2024-11-01,2024-11-30,Money,15.9,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,13.0,13.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v roamingu EÚ (MB),7.0,2233435136.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,200.0,14530.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,65.0,4618.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,39.0,3460.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu,3.0,70.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),23.0,44176834560.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,10.0,651.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Volania v roamingu prijaté,2.0,58.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,27.0,27.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421949206335,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS v roamingu,1.0,1.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948305587,8.83,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 10GB,2024-11-01,2024-11-30,Money,8.8,20%,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,8.0,8.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948305587,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),17.0,10737418240.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948305587,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,20.0,679.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948305587,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),2.0,35826688.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948305587,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,4.0,366.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421940649944,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,5.0,414.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421940649944,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,2.0,2.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421940649944,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),3.0,12715008.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908594589,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908594589,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2,5.0,732.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908594589,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,1.0,20.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908594589,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,8.0,578.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908594589,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),2.0,29940736.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421908594589,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,15.0,1028.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905512219,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),11.0,7340032000.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905512219,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,4.0,363.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421905512219,,,,,,,,,,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),2.0,193709056.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,10.73,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),22.0,5033036800.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,2.0,132.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Mesto Žilina | Parkovné | Jednorazová platba | 2200,2.0,12000.0,Money,1.2,0%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,25.0,2405.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,26.0,26.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,22.0,22.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,36.0,5359.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,29.0,3964.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,Služby mobilnej zábavy partnerov poskytovateľa | 2200,2.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948299951,,,,,,,,,,,NOVEM IT s.r.o.,"Union poisťovňa, a. s. | Poistenie | Jednorazová platba | 2200",2.0,0.0,Money,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406285,8.629999999999999,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 6GB,2024-11-01,2024-11-30,Money,8.6,20%,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,4.0,4.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406285,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,43.0,3041.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406285,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,1.0,72.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406285,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,2.0,383.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421918406285,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,3.0,159.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,9.53,NOVEM IT s.r.o.,recurring_arrears,e-Net nekonečno 20GB,2024-11-01,2024-11-30,Money,9.5,20%,,NOVEM IT s.r.o.,Volania na čísla so špec. sadzbou,2.0,431.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,NOVEM IT s.r.o.,recurring_arrears,Mesačný poplatok VPN,2024-11-01,2024-11-30,Money,0.03,20%,,NOVEM IT s.r.o.,Prenesené dáta v SR (MB),30.0,10881223680.0,Byte,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,4.0,459.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,,,,,,,,,,NOVEM IT s.r.o.,Volania do ostatných sietí SR,102.0,14033.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do siete O2,14.0,14.0,occurrence,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2 v rámci VPN,27.0,9054.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,,,,,,,,,,NOVEM IT s.r.o.,Volania do siete O2,15.0,1353.0,Second,0.0,20%
,,,,,,,,,,,,,,,,,,,,,,421948484200,,,,,,,,,,,NOVEM IT s.r.o.,Odoslané SMS do ostatných sietí SR,25.0,25.0,occurrence,0.0,20%
